gameId,teamId,teamCity,teamName,gameType,availableFlag,efgPct,ftaRate,gameDate,gameDateTimeEst,home,matchup,min,oppEfgPct,oppFtaRate,oppOrebPct,oppTovPct,opponentTeamCity,opponentTeamId,opponentTeamName,orebPct,teamAbbreviation,teamName_right,tmTovPct,win,wl
42100313,1610612744,Golden State,Warriors,Playoffs,1,0.537,0.309,2022-05-22T00:00:00,2022-05-22 21:00:00,0,GSW @ DAL,48.0,0.487,0.453,0.191,0.099,Dallas,1610612742,Mavericks,0.356,GSW,,0.14,1,W
42100313,1610612742,Dallas,Mavericks,Playoffs,1,0.487,0.453,2022-05-22T00:00:00,2022-05-22 21:00:00,1,DAL vs. GSW,48.0,0.537,0.309,0.356,0.14,Golden State,1610612744,Warriors,0.191,DAL,,0.099,0,L
42100303,1610612738,Boston,Celtics,Playoffs,1,0.571,0.429,2022-05-21T00:00:00,2022-05-21 20:30:00,1,BOS vs. MIA,48.0,0.527,0.152,0.245,0.093,Miami,1610612748,Heat,0.3,BOS,,0.255,0,L
42100303,1610612748,Miami,Heat,Playoffs,1,0.527,0.152,2022-05-21T00:00:00,2022-05-21 20:30:00,0,MIA @ BOS,48.0,0.571,0.429,0.3,0.255,Boston,1610612738,Celtics,0.245,MIA,,0.093,1,W
42100312,1610612744,Golden State,Warriors,Playoffs,1,0.646,0.305,2022-05-20T00:00:00,2022-05-20 21:00:00,1,GSW vs. DAL,48.0,0.609,0.372,0.136,0.121,Dallas,1610612742,Mavericks,0.282,GSW,,0.163,1,W
42100312,1610612742,Dallas,Mavericks,Playoffs,1,0.609,0.372,2022-05-20T00:00:00,2022-05-20 21:00:00,0,DAL @ GSW,48.0,0.646,0.305,0.282,0.163,Golden State,1610612744,Warriors,0.136,DAL,,0.121,0,L
42100302,1610612748,Miami,Heat,Playoffs,1,0.5,0.256,2022-05-19T00:00:00,2022-05-19 20:30:00,1,MIA vs. BOS,48.0,0.631,0.274,0.279,0.106,Boston,1610612738,Celtics,0.346,MIA,,0.16,0,L
42100302,1610612738,Boston,Celtics,Playoffs,1,0.631,0.274,2022-05-19T00:00:00,2022-05-19 20:30:00,0,BOS @ MIA,48.0,0.5,0.256,0.346,0.16,Miami,1610612748,Heat,0.279,BOS,,0.106,1,W
42100311,1610612744,Golden State,Warriors,Playoffs,1,0.622,0.195,2022-05-18T00:00:00,2022-05-18 21:00:00,1,GSW vs. DAL,48.0,0.424,0.244,0.211,0.135,Dallas,1610612742,Mavericks,0.231,GSW,,0.155,1,W
42100311,1610612742,Dallas,Mavericks,Playoffs,1,0.424,0.244,2022-05-18T00:00:00,2022-05-18 21:00:00,0,DAL @ GSW,48.0,0.622,0.195,0.231,0.155,Golden State,1610612744,Warriors,0.211,DAL,,0.135,0,L
42100301,1610612738,Boston,Celtics,Playoffs,1,0.525,0.405,2022-05-17T00:00:00,2022-05-17 20:30:00,0,BOS @ MIA,48.0,0.55,0.425,0.273,0.134,Miami,1610612748,Heat,0.304,BOS,,0.162,0,L
42100301,1610612748,Miami,Heat,Playoffs,1,0.55,0.425,2022-05-17T00:00:00,2022-05-17 20:30:00,1,MIA vs. BOS,48.0,0.525,0.405,0.304,0.162,Boston,1610612738,Celtics,0.273,MIA,,0.134,1,W
42100217,1610612749,Milwaukee,Bucks,Playoffs,1,0.389,0.178,2022-05-15T00:00:00,2022-05-15 15:30:00,0,MIL @ BOS,48.0,0.545,0.205,0.182,0.141,Boston,1610612738,Celtics,0.237,MIL,,0.129,0,L
42100227,1610612756,Phoenix,Suns,Playoffs,1,0.448,0.207,2022-05-15T00:00:00,2022-05-15 20:00:00,1,PHX vs. DAL,48.0,0.685,0.148,0.229,0.129,Dallas,1610612742,Mavericks,0.298,PHX,,0.13,0,L
42100217,1610612738,Boston,Celtics,Playoffs,1,0.545,0.205,2022-05-15T00:00:00,2022-05-15 15:30:00,1,BOS vs. MIL,48.0,0.389,0.178,0.237,0.129,Milwaukee,1610612749,Bucks,0.182,BOS,,0.141,1,W
42100227,1610612742,Dallas,Mavericks,Playoffs,1,0.685,0.148,2022-05-15T00:00:00,2022-05-15 20:00:00,0,DAL @ PHX,48.0,0.448,0.207,0.298,0.13,Phoenix,1610612756,Suns,0.229,DAL,,0.129,1,W
42100216,1610612749,Milwaukee,Bucks,Playoffs,1,0.449,0.205,2022-05-13T00:00:00,2022-05-13 19:30:00,1,MIL vs. BOS,48.0,0.534,0.264,0.204,0.084,Boston,1610612738,Celtics,0.245,MIL,,0.116,0,L
42100236,1610612744,Golden State,Warriors,Playoffs,1,0.49,0.106,2022-05-13T00:00:00,2022-05-13 22:00:00,1,GSW vs. MEM,48.0,0.432,0.208,0.212,0.07,Memphis,1610612763,Grizzlies,0.446,GSW,,0.19,1,W
42100216,1610612738,Boston,Celtics,Playoffs,1,0.534,0.264,2022-05-13T00:00:00,2022-05-13 19:30:00,0,BOS @ MIL,48.0,0.449,0.205,0.245,0.116,Milwaukee,1610612749,Bucks,0.204,BOS,,0.084,1,W
42100236,1610612763,Memphis,Grizzlies,Playoffs,1,0.432,0.208,2022-05-13T00:00:00,2022-05-13 22:00:00,0,MEM @ GSW,48.0,0.49,0.106,0.446,0.19,Golden State,1610612744,Warriors,0.212,MEM,,0.07,0,L
42100226,1610612756,Phoenix,Suns,Playoffs,1,0.436,0.269,2022-05-12T00:00:00,2022-05-12 21:30:00,0,PHX @ DAL,48.0,0.558,0.468,0.205,0.074,Dallas,1610612742,Mavericks,0.347,PHX,,0.234,0,L
42100206,1610612748,Miami,Heat,Playoffs,1,0.523,0.126,2022-05-12T00:00:00,2022-05-12 19:00:00,0,MIA @ PHI,48.0,0.483,0.08,0.25,0.143,Philadelphia,1610612755,76ers,0.383,MIA,,0.176,1,W
42100226,1610612742,Dallas,Mavericks,Playoffs,1,0.558,0.468,2022-05-12T00:00:00,2022-05-12 21:30:00,1,DAL vs. PHX,48.0,0.436,0.269,0.347,0.234,Phoenix,1610612756,Suns,0.205,DAL,,0.074,1,W
42100206,1610612755,Philadelphia,76ers,Playoffs,1,0.483,0.08,2022-05-12T00:00:00,2022-05-12 19:00:00,1,PHI vs. MIA,48.0,0.523,0.126,0.383,0.176,Miami,1610612748,Heat,0.25,PHI,,0.143,0,L
42100235,1610612763,Memphis,Grizzlies,Playoffs,1,0.566,0.303,2022-05-11T00:00:00,2022-05-11 21:30:00,1,MEM vs. GSW,48.0,0.538,0.163,0.156,0.214,Golden State,1610612744,Warriors,0.375,MEM,,0.097,1,W
42100215,1610612749,Milwaukee,Bucks,Playoffs,1,0.505,0.228,2022-05-11T00:00:00,2022-05-11 19:00:00,0,MIL @ BOS,48.0,0.573,0.183,0.171,0.108,Boston,1610612738,Celtics,0.418,MIL,,0.138,1,W
42100235,1610612744,Golden State,Warriors,Playoffs,1,0.538,0.163,2022-05-11T00:00:00,2022-05-11 21:30:00,0,GSW @ MEM,48.0,0.566,0.303,0.375,0.097,Memphis,1610612763,Grizzlies,0.156,GSW,,0.214,0,L
42100215,1610612738,Boston,Celtics,Playoffs,1,0.573,0.183,2022-05-11T00:00:00,2022-05-11 19:00:00,1,BOS vs. MIL,48.0,0.505,0.228,0.418,0.138,Milwaukee,1610612749,Bucks,0.171,BOS,,0.108,0,L
42100225,1610612756,Phoenix,Suns,Playoffs,1,0.563,0.184,2022-05-10T00:00:00,2022-05-10 22:00:00,1,PHX vs. DAL,48.0,0.437,0.38,0.188,0.191,Dallas,1610612742,Mavericks,0.304,PHX,,0.128,1,W
42100205,1610612748,Miami,Heat,Playoffs,1,0.613,0.274,2022-05-10T00:00:00,2022-05-10 19:30:00,1,MIA vs. PHI,48.0,0.418,0.176,0.278,0.174,Philadelphia,1610612755,76ers,0.318,MIA,,0.118,1,W
42100225,1610612742,Dallas,Mavericks,Playoffs,1,0.437,0.38,2022-05-10T00:00:00,2022-05-10 22:00:00,0,DAL @ PHX,48.0,0.563,0.184,0.304,0.128,Phoenix,1610612756,Suns,0.188,DAL,,0.191,0,L
42100205,1610612755,Philadelphia,76ers,Playoffs,1,0.418,0.176,2022-05-10T00:00:00,2022-05-10 19:30:00,0,PHI @ MIA,48.0,0.613,0.274,0.318,0.118,Miami,1610612748,Heat,0.278,PHI,,0.174,0,L
42100214,1610612749,Milwaukee,Bucks,Playoffs,1,0.463,0.287,2022-05-09T00:00:00,2022-05-09 19:30:00,1,MIL vs. BOS,48.0,0.583,0.238,0.163,0.112,Boston,1610612738,Celtics,0.31,MIL,,0.082,0,L
42100234,1610612744,Golden State,Warriors,Playoffs,1,0.45,0.244,2022-05-09T00:00:00,2022-05-09 22:00:00,1,GSW vs. MEM,48.0,0.464,0.156,0.224,0.115,Memphis,1610612763,Grizzlies,0.25,GSW,,0.154,1,W
42100234,1610612763,Memphis,Grizzlies,Playoffs,1,0.464,0.156,2022-05-09T00:00:00,2022-05-09 22:00:00,0,MEM @ GSW,48.0,0.45,0.244,0.25,0.154,Golden State,1610612744,Warriors,0.224,MEM,,0.115,0,L
42100214,1610612738,Boston,Celtics,Playoffs,1,0.583,0.238,2022-05-09T00:00:00,2022-05-09 19:30:00,0,BOS @ MIL,48.0,0.463,0.287,0.31,0.082,Milwaukee,1610612749,Bucks,0.163,BOS,,0.112,1,W
42100204,1610612748,Miami,Heat,Playoffs,1,0.506,0.341,2022-05-08T00:00:00,2022-05-08 20:00:00,0,MIA @ PHI,48.0,0.662,0.5,0.143,0.177,Philadelphia,1610612755,76ers,0.289,MIA,,0.133,0,L
42100204,1610612755,Philadelphia,76ers,Playoffs,1,0.662,0.5,2022-05-08T00:00:00,2022-05-08 20:00:00,1,PHI vs. MIA,48.0,0.506,0.341,0.289,0.133,Miami,1610612748,Heat,0.143,PHI,,0.177,1,W
42100224,1610612756,Phoenix,Suns,Playoffs,1,0.518,0.214,2022-05-08T00:00:00,2022-05-08 15:30:00,0,PHX @ DAL,48.0,0.565,0.224,0.292,0.116,Dallas,1610612742,Mavericks,0.326,PHX,,0.183,0,L
42100224,1610612742,Dallas,Mavericks,Playoffs,1,0.565,0.224,2022-05-08T00:00:00,2022-05-08 15:30:00,1,DAL vs. PHX,48.0,0.518,0.214,0.326,0.183,Phoenix,1610612756,Suns,0.292,DAL,,0.116,1,W
42100233,1610612744,Golden State,Warriors,Playoffs,1,0.724,0.247,2022-05-07T00:00:00,2022-05-07 20:30:00,1,GSW vs. MEM,48.0,0.522,0.228,0.218,0.118,Memphis,1610612763,Grizzlies,0.273,GSW,,0.155,1,W
42100213,1610612749,Milwaukee,Bucks,Playoffs,1,0.449,0.172,2022-05-07T00:00:00,2022-05-07 15:30:00,1,MIL vs. BOS,48.0,0.42,0.391,0.246,0.118,Boston,1610612738,Celtics,0.3,MIL,,0.117,1,W
42100233,1610612763,Memphis,Grizzlies,Playoffs,1,0.522,0.228,2022-05-07T00:00:00,2022-05-07 20:30:00,0,MEM @ GSW,48.0,0.724,0.247,0.273,0.155,Golden State,1610612744,Warriors,0.218,MEM,,0.118,0,L
42100213,1610612738,Boston,Celtics,Playoffs,1,0.42,0.391,2022-05-07T00:00:00,2022-05-07 15:30:00,0,BOS @ MIL,48.0,0.449,0.172,0.3,0.117,Milwaukee,1610612749,Bucks,0.246,BOS,,0.118,0,L
42100203,1610612755,Philadelphia,76ers,Playoffs,1,0.597,0.328,2022-05-06T00:00:00,2022-05-06 19:00:00,1,PHI vs. MIA,48.0,0.396,0.312,0.269,0.148,Miami,1610612748,Heat,0.278,PHI,,0.213,1,W
42100203,1610612748,Miami,Heat,Playoffs,1,0.396,0.312,2022-05-06T00:00:00,2022-05-06 19:00:00,0,MIA @ PHI,48.0,0.597,0.328,0.278,0.213,Philadelphia,1610612755,76ers,0.269,MIA,,0.148,0,L
42100223,1610612742,Dallas,Mavericks,Playoffs,1,0.517,0.144,2022-05-06T00:00:00,2022-05-06 21:30:00,1,DAL vs. PHX,48.0,0.533,0.197,0.286,0.191,Phoenix,1610612756,Suns,0.288,DAL,,0.089,1,W
42100223,1610612756,Phoenix,Suns,Playoffs,1,0.533,0.197,2022-05-06T00:00:00,2022-05-06 21:30:00,0,PHX @ DAL,48.0,0.517,0.144,0.288,0.089,Dallas,1610612742,Mavericks,0.286,PHX,,0.191,0,L
42100202,1610612748,Miami,Heat,Playoffs,1,0.603,0.397,2022-05-04T00:00:00,2022-05-04 19:30:00,1,MIA vs. PHI,48.0,0.5,0.262,0.184,0.105,Philadelphia,1610612755,76ers,0.286,MIA,,0.147,1,W
42100222,1610612742,Dallas,Mavericks,Playoffs,1,0.563,0.304,2022-05-04T00:00:00,2022-05-04 22:00:00,0,DAL @ PHX,48.0,0.73,0.276,0.286,0.177,Phoenix,1610612756,Suns,0.289,DAL,,0.173,0,L
42100202,1610612755,Philadelphia,76ers,Playoffs,1,0.5,0.262,2022-05-04T00:00:00,2022-05-04 19:30:00,0,PHI @ MIA,48.0,0.603,0.397,0.286,0.147,Miami,1610612748,Heat,0.184,PHI,,0.105,0,L
42100222,1610612756,Phoenix,Suns,Playoffs,1,0.73,0.276,2022-05-04T00:00:00,2022-05-04 22:00:00,1,PHX vs. DAL,48.0,0.563,0.304,0.289,0.173,Dallas,1610612742,Mavericks,0.286,PHX,,0.177,1,W
42100212,1610612738,Boston,Celtics,Playoffs,1,0.6,0.188,2022-05-03T00:00:00,2022-05-03 19:00:00,1,BOS vs. MIL,48.0,0.486,0.315,0.209,0.181,Milwaukee,1610612749,Bucks,0.227,BOS,,0.174,1,W
42100212,1610612749,Milwaukee,Bucks,Playoffs,1,0.486,0.315,2022-05-03T00:00:00,2022-05-03 19:00:00,0,MIL @ BOS,48.0,0.6,0.188,0.227,0.174,Boston,1610612738,Celtics,0.209,MIL,,0.181,0,L
42100232,1610612744,Golden State,Warriors,Playoffs,1,0.458,0.189,2022-05-03T00:00:00,2022-05-03 21:30:00,0,GSW @ MEM,48.0,0.473,0.231,0.273,0.147,Memphis,1610612763,Grizzlies,0.351,GSW,,0.175,0,L
42100232,1610612763,Memphis,Grizzlies,Playoffs,1,0.473,0.231,2022-05-03T00:00:00,2022-05-03 21:30:00,1,MEM vs. GSW,48.0,0.458,0.189,0.351,0.175,Golden State,1610612744,Warriors,0.273,MEM,,0.147,1,W
42100221,1610612756,Phoenix,Suns,Playoffs,1,0.566,0.198,2022-05-02T00:00:00,2022-05-02 22:00:00,1,PHX vs. DAL,48.0,0.565,0.294,0.24,0.095,Dallas,1610612742,Mavericks,0.356,PHX,,0.108,1,W
42100201,1610612748,Miami,Heat,Playoffs,1,0.484,0.196,2022-05-02T00:00:00,2022-05-02 19:30:00,1,MIA vs. PHI,48.0,0.468,0.253,0.255,0.16,Philadelphia,1610612755,76ers,0.396,MIA,,0.14,1,W
42100221,1610612742,Dallas,Mavericks,Playoffs,1,0.565,0.294,2022-05-02T00:00:00,2022-05-02 22:00:00,0,DAL @ PHX,48.0,0.566,0.198,0.356,0.108,Phoenix,1610612756,Suns,0.24,DAL,,0.095,0,L
42100201,1610612755,Philadelphia,76ers,Playoffs,1,0.468,0.253,2022-05-02T00:00:00,2022-05-02 19:30:00,0,PHI @ MIA,48.0,0.484,0.196,0.396,0.14,Miami,1610612748,Heat,0.255,PHI,,0.16,0,L
42100211,1610612749,Milwaukee,Bucks,Playoffs,1,0.478,0.233,2022-05-01T00:00:00,2022-05-01 13:00:00,0,MIL @ BOS,48.0,0.44,0.238,0.22,0.18,Boston,1610612738,Celtics,0.291,MIL,,0.139,1,W
42100211,1610612738,Boston,Celtics,Playoffs,1,0.44,0.238,2022-05-01T00:00:00,2022-05-01 13:00:00,1,BOS vs. MIL,48.0,0.478,0.233,0.291,0.139,Milwaukee,1610612749,Bucks,0.22,BOS,,0.18,0,L
42100231,1610612744,Golden State,Warriors,Playoffs,1,0.559,0.215,2022-05-01T00:00:00,2022-05-01 15:30:00,0,GSW @ MEM,48.0,0.516,0.253,0.328,0.155,Memphis,1610612763,Grizzlies,0.34,GSW,,0.176,1,W
42100231,1610612763,Memphis,Grizzlies,Playoffs,1,0.516,0.253,2022-05-01T00:00:00,2022-05-01 15:30:00,1,MEM vs. GSW,48.0,0.559,0.215,0.34,0.176,Golden State,1610612744,Warriors,0.328,MEM,,0.155,0,L
42100156,1610612763,Memphis,Grizzlies,Playoffs,1,0.552,0.279,2022-04-29T00:00:00,2022-04-29 21:00:00,0,MEM @ MIN,48.0,0.524,0.31,0.173,0.11,Minnesota,1610612750,Timberwolves,0.347,MEM,,0.19,1,W
42100156,1610612750,Minnesota,Timberwolves,Playoffs,1,0.524,0.31,2022-04-29T00:00:00,2022-04-29 21:00:00,1,MIN vs. MEM,48.0,0.552,0.279,0.347,0.19,Memphis,1610612763,Grizzlies,0.173,MIN,,0.11,0,L
42100176,1610612762,Utah,Jazz,Playoffs,1,0.482,0.238,2022-04-28T00:00:00,2022-04-28 22:00:00,1,UTA vs. DAL,48.0,0.556,0.138,0.114,0.109,Dallas,1610612742,Mavericks,0.288,UTA,,0.12,0,L
42100146,1610612740,New Orleans,Pelicans,Playoffs,1,0.554,0.229,2022-04-28T00:00:00,2022-04-28 19:30:00,1,NOP vs. PHX,48.0,0.653,0.24,0.167,0.149,Phoenix,1610612756,Suns,0.357,NOP,,0.181,0,L
42100176,1610612742,Dallas,Mavericks,Playoffs,1,0.556,0.138,2022-04-28T00:00:00,2022-04-28 22:00:00,0,DAL @ UTA,48.0,0.482,0.238,0.288,0.12,Utah,1610612762,Jazz,0.114,DAL,,0.109,1,W
42100136,1610612755,Philadelphia,76ers,Playoffs,1,0.679,0.284,2022-04-28T00:00:00,2022-04-28 19:00:00,0,PHI @ TOR,48.0,0.433,0.281,0.316,0.105,Toronto,1610612761,Raptors,0.324,PHI,,0.117,1,W
42100136,1610612761,Toronto,Raptors,Playoffs,1,0.433,0.281,2022-04-28T00:00:00,2022-04-28 19:00:00,1,TOR vs. PHI,48.0,0.679,0.284,0.324,0.117,Philadelphia,1610612755,76ers,0.316,TOR,,0.105,0,L
42100146,1610612756,Phoenix,Suns,Playoffs,1,0.653,0.24,2022-04-28T00:00:00,2022-04-28 19:30:00,0,PHX @ NOP,48.0,0.554,0.229,0.357,0.181,New Orleans,1610612740,Pelicans,0.167,PHX,,0.149,1,W
42100125,1610612749,Milwaukee,Bucks,Playoffs,1,0.575,0.23,2022-04-27T00:00:00,2022-04-27 19:30:00,1,MIL vs. CHI,48.0,0.505,0.12,0.161,0.152,Chicago,1610612741,Bulls,0.205,MIL,,0.152,1,W
42100165,1610612743,Denver,Nuggets,Playoffs,1,0.481,0.358,2022-04-27T00:00:00,2022-04-27 22:00:00,0,DEN @ GSW,48.0,0.53,0.256,0.191,0.105,Golden State,1610612744,Warriors,0.333,DEN,,0.16,0,L
42100125,1610612741,Chicago,Bulls,Playoffs,1,0.505,0.12,2022-04-27T00:00:00,2022-04-27 19:30:00,0,CHI @ MIL,48.0,0.575,0.23,0.205,0.152,Milwaukee,1610612749,Bucks,0.161,CHI,,0.152,0,L
42100165,1610612744,Golden State,Warriors,Playoffs,1,0.53,0.256,2022-04-27T00:00:00,2022-04-27 22:00:00,1,GSW vs. DEN,48.0,0.481,0.358,0.333,0.16,Denver,1610612743,Nuggets,0.191,GSW,,0.105,1,W
42100145,1610612740,New Orleans,Pelicans,Playoffs,1,0.431,0.438,2022-04-26T00:00:00,2022-04-26 22:00:00,0,NOP @ PHX,48.0,0.558,0.233,0.222,0.104,Phoenix,1610612756,Suns,0.327,NOP,,0.156,0,L
42100155,1610612763,Memphis,Grizzlies,Playoffs,1,0.452,0.415,2022-04-26T00:00:00,2022-04-26 19:30:00,1,MEM vs. MIN,48.0,0.53,0.289,0.234,0.211,Minnesota,1610612750,Timberwolves,0.333,MEM,,0.15,1,W
42100105,1610612737,Atlanta,Hawks,Playoffs,1,0.473,0.378,2022-04-26T00:00:00,2022-04-26 19:00:00,0,ATL @ MIA,48.0,0.494,0.256,0.313,0.152,Miami,1610612748,Heat,0.333,ATL,,0.211,0,L
42100145,1610612756,Phoenix,Suns,Playoffs,1,0.558,0.233,2022-04-26T00:00:00,2022-04-26 22:00:00,1,PHX vs. NOP,48.0,0.431,0.438,0.327,0.156,New Orleans,1610612740,Pelicans,0.222,PHX,,0.104,1,W
42100105,1610612748,Miami,Heat,Playoffs,1,0.494,0.256,2022-04-26T00:00:00,2022-04-26 19:00:00,1,MIA vs. ATL,48.0,0.473,0.378,0.333,0.211,Atlanta,1610612737,Hawks,0.313,MIA,,0.152,1,W
42100155,1610612750,Minnesota,Timberwolves,Playoffs,1,0.53,0.289,2022-04-26T00:00:00,2022-04-26 19:30:00,0,MIN @ MEM,48.0,0.452,0.415,0.333,0.15,Memphis,1610612763,Grizzlies,0.234,MIN,,0.211,0,L
42100135,1610612755,Philadelphia,76ers,Playoffs,1,0.444,0.247,2022-04-25T00:00:00,2022-04-25 20:00:00,1,PHI vs. TOR,48.0,0.561,0.159,0.125,0.095,Toronto,1610612761,Raptors,0.245,PHI,,0.17,0,L
42100175,1610612742,Dallas,Mavericks,Playoffs,1,0.506,0.247,2022-04-25T00:00:00,2022-04-25 21:30:00,1,DAL vs. UTA,48.0,0.396,0.273,0.184,0.141,Utah,1610612762,Jazz,0.3,DAL,,0.121,1,W
42100114,1610612738,Boston,Celtics,Playoffs,1,0.551,0.247,2022-04-25T00:00:00,2022-04-25 19:00:00,0,BOS @ BKN,48.0,0.586,0.358,0.213,0.104,Brooklyn,1610612751,Nets,0.367,BOS,,0.135,1,W
42100135,1610612761,Toronto,Raptors,Playoffs,1,0.561,0.159,2022-04-25T00:00:00,2022-04-25 20:00:00,0,TOR @ PHI,48.0,0.444,0.247,0.245,0.17,Philadelphia,1610612755,76ers,0.125,TOR,,0.095,1,W
42100175,1610612762,Utah,Jazz,Playoffs,1,0.396,0.273,2022-04-25T00:00:00,2022-04-25 21:30:00,0,UTA @ DAL,48.0,0.506,0.247,0.3,0.121,Dallas,1610612742,Mavericks,0.184,UTA,,0.141,0,L
42100114,1610612751,Brooklyn,Nets,Playoffs,1,0.586,0.358,2022-04-25T00:00:00,2022-04-25 19:00:00,1,BKN vs. BOS,48.0,0.551,0.247,0.367,0.135,Boston,1610612738,Celtics,0.213,BKN,,0.104,0,L
42100124,1610612741,Chicago,Bulls,Playoffs,1,0.439,0.189,2022-04-24T00:00:00,2022-04-24 13:00:00,1,CHI vs. MIL,48.0,0.622,0.209,0.159,0.149,Milwaukee,1610612749,Bucks,0.179,CHI,,0.119,0,L
42100124,1610612749,Milwaukee,Bucks,Playoffs,1,0.622,0.209,2022-04-24T00:00:00,2022-04-24 13:00:00,0,MIL @ CHI,48.0,0.439,0.189,0.179,0.119,Chicago,1610612741,Bulls,0.159,MIL,,0.149,1,W
42100164,1610612744,Golden State,Warriors,Playoffs,1,0.57,0.372,2022-04-24T00:00:00,2022-04-24 15:30:00,0,GSW @ DEN,48.0,0.664,0.493,0.243,0.196,Denver,1610612743,Nuggets,0.326,GSW,,0.168,0,L
42100104,1610612748,Miami,Heat,Playoffs,1,0.505,0.228,2022-04-24T00:00:00,2022-04-24 19:00:00,0,MIA @ ATL,48.0,0.5,0.267,0.26,0.169,Atlanta,1610612737,Hawks,0.37,MIA,,0.08,1,W
42100144,1610612740,New Orleans,Pelicans,Playoffs,1,0.506,0.494,2022-04-24T00:00:00,2022-04-24 21:30:00,1,NOP vs. PHX,48.0,0.547,0.176,0.311,0.143,Phoenix,1610612756,Suns,0.44,NOP,,0.098,1,W
42100164,1610612743,Denver,Nuggets,Playoffs,1,0.664,0.493,2022-04-24T00:00:00,2022-04-24 15:30:00,1,DEN vs. GSW,48.0,0.57,0.372,0.326,0.168,Golden State,1610612744,Warriors,0.243,DEN,,0.196,1,W
42100104,1610612737,Atlanta,Hawks,Playoffs,1,0.5,0.267,2022-04-24T00:00:00,2022-04-24 19:00:00,1,ATL vs. MIA,48.0,0.505,0.228,0.37,0.08,Miami,1610612748,Heat,0.26,ATL,,0.169,0,L
42100144,1610612756,Phoenix,Suns,Playoffs,1,0.547,0.176,2022-04-24T00:00:00,2022-04-24 21:30:00,0,PHX @ NOP,48.0,0.506,0.494,0.44,0.098,New Orleans,1610612740,Pelicans,0.311,PHX,,0.143,0,L
42100154,1610612763,Memphis,Grizzlies,Playoffs,1,0.576,0.291,2022-04-23T00:00:00,2022-04-23 22:00:00,0,MEM @ MIN,48.0,0.595,0.541,0.186,0.155,Minnesota,1610612750,Timberwolves,0.267,MEM,,0.181,0,L
42100134,1610612761,Toronto,Raptors,Playoffs,1,0.466,0.398,2022-04-23T00:00:00,2022-04-23 14:00:00,1,TOR vs. PHI,48.0,0.506,0.313,0.213,0.162,Philadelphia,1610612755,76ers,0.302,TOR,,0.111,1,W
42100174,1610612762,Utah,Jazz,Playoffs,1,0.468,0.532,2022-04-23T00:00:00,2022-04-23 16:30:00,1,UTA vs. DAL,48.0,0.526,0.299,0.229,0.133,Dallas,1610612742,Mavericks,0.339,UTA,,0.09,1,W
42100154,1610612750,Minnesota,Timberwolves,Playoffs,1,0.595,0.541,2022-04-23T00:00:00,2022-04-23 22:00:00,1,MIN vs. MEM,48.0,0.576,0.291,0.267,0.181,Memphis,1610612763,Grizzlies,0.186,MIN,,0.155,1,W
42100134,1610612755,Philadelphia,76ers,Playoffs,1,0.506,0.313,2022-04-23T00:00:00,2022-04-23 14:00:00,0,PHI @ TOR,48.0,0.466,0.398,0.302,0.111,Toronto,1610612761,Raptors,0.213,PHI,,0.162,0,L
42100174,1610612742,Dallas,Mavericks,Playoffs,1,0.526,0.299,2022-04-23T00:00:00,2022-04-23 16:30:00,0,DAL @ UTA,48.0,0.468,0.532,0.339,0.09,Utah,1610612762,Jazz,0.229,DAL,,0.133,0,L
42100113,1610612751,Brooklyn,Nets,Playoffs,1,0.584,0.208,2022-04-23T00:00:00,2022-04-23 19:30:00,1,BKN vs. BOS,48.0,0.571,0.167,0.381,0.154,Boston,1610612738,Celtics,0.462,BKN,,0.231,0,L
42100113,1610612738,Boston,Celtics,Playoffs,1,0.571,0.167,2022-04-23T00:00:00,2022-04-23 19:30:00,0,BOS @ BKN,48.0,0.584,0.208,0.462,0.231,Brooklyn,1610612751,Nets,0.381,BOS,,0.154,1,W
42100123,1610612749,Milwaukee,Bucks,Playoffs,1,0.555,0.154,2022-04-22T00:00:00,2022-04-22 20:30:00,0,MIL @ CHI,48.0,0.446,0.119,0.094,0.134,Chicago,1610612741,Bulls,0.192,MIL,,0.102,1,W
42100103,1610612748,Miami,Heat,Playoffs,1,0.516,0.183,2022-04-22T00:00:00,2022-04-22 19:00:00,0,MIA @ ATL,48.0,0.588,0.263,0.146,0.118,Atlanta,1610612737,Hawks,0.415,MIA,,0.158,0,L
42100123,1610612741,Chicago,Bulls,Playoffs,1,0.446,0.119,2022-04-22T00:00:00,2022-04-22 20:30:00,1,CHI vs. MIL,48.0,0.555,0.154,0.192,0.102,Milwaukee,1610612749,Bucks,0.094,CHI,,0.134,0,L
42100143,1610612740,New Orleans,Pelicans,Playoffs,1,0.551,0.392,2022-04-22T00:00:00,2022-04-22 21:30:00,1,NOP vs. PHX,48.0,0.529,0.31,0.239,0.063,Phoenix,1610612756,Suns,0.333,NOP,,0.158,0,L
42100143,1610612756,Phoenix,Suns,Playoffs,1,0.529,0.31,2022-04-22T00:00:00,2022-04-22 21:30:00,0,PHX @ NOP,48.0,0.551,0.392,0.333,0.158,New Orleans,1610612740,Pelicans,0.239,PHX,,0.063,1,W
42100103,1610612737,Atlanta,Hawks,Playoffs,1,0.588,0.263,2022-04-22T00:00:00,2022-04-22 19:00:00,1,ATL vs. MIA,48.0,0.516,0.183,0.415,0.158,Miami,1610612748,Heat,0.146,ATL,,0.118,1,W
